stt,customer_id,TotalSpent,Frequency,LastPurchaseDate,Recency,Customer_Labels
,KH1762,4313,7,2023-05-14,123,VIP Customers
,KH28235,1113,1,2022-02-18,573,Lapsed Customers
,KH32298,4279,3,2023-02-05,221,Regular Customers
,KH28290,4103,4,2023-03-29,169,Regular Customers
,KH11819,649,2,2022-09-13,366,Lapsed Customers
,KH25903,1154,2,2023-06-04,102,Regular Customers
,KH25562,4373,5,2023-02-26,200,Regular Customers
,KH2232,6773,7,2023-06-28,78,VIP Customers
,KH11382,6537,8,2023-04-20,148,VIP Customers
,KH13068,1261,3,2022-12-29,259,Regular Customers
,KH44373,3359,5,2022-10-29,321,Regular Customers
,KH32117,5553,5,2023-04-23,145,VIP Customers
,KH38521,2567,3,2023-05-16,122,Regular Customers
,KH1999,12130,11,2023-06-19,88,VIP Customers
,KH5924,1323,1,2022-09-01,378,Lapsed Customers
,KH38180,1486,2,2022-04-12,520,Lapsed Customers
,KH8304,2414,4,2022-12-14,274,Regular Customers
,KH15427,1892,3,2023-05-26,112,Regular Customers
,KH30929,3020,3,2020-10-29,1050,Lapsed Customers
,KH31521,3864,3,2022-07-03,439,Lapsed Customers
,KH20781,6026,6,2023-05-12,126,VIP Customers
,KH39190,1330,2,2021-12-05,648,Lapsed Customers
,KH44332,2935,4,2022-04-26,507,Lapsed Customers
,KH31599,2005,1,2023-08-25,20,Regular Customers
,KH5465,641,3,2022-11-06,313,Regular Customers
,KH39325,2153,3,2022-07-02,440,Lapsed Customers
,KH7814,7536,6,2023-02-13,214,VIP Customers
,KH23224,2582,4,2023-08-09,37,Regular Customers
,KH1993,4785,4,2023-07-28,48,Regular Customers
,KH28397,266,2,2022-03-23,541,Lapsed Customers
,KH20268,2276,5,2023-03-23,176,Regular Customers
,KH21778,1928,4,2023-07-25,52,Regular Customers
,KH34238,5525,7,2023-08-30,15,VIP Customers
,KH17616,4157,5,2023-07-06,70,Regular Customers
,KH1714,1077,3,2023-04-11,156,Regular Customers
,KH25957,3133,4,2023-08-27,19,Regular Customers
,KH15486,1885,4,2021-04-19,879,Lapsed Customers
,KH21335,10384,10,2023-07-18,59,VIP Customers
,KH37859,7257,6,2023-03-29,169,VIP Customers
,KH15510,3753,2,2022-07-24,417,Lapsed Customers
,KH45556,8799,8,2023-06-01,106,VIP Customers
,KH25973,1230,2,2022-12-09,280,Regular Customers
,KH11637,894,3,2022-09-27,353,Regular Customers
,KH6734,7718,6,2023-06-19,88,VIP Customers
,KH36394,895,1,2021-09-04,741,Lapsed Customers
,KH13345,5521,9,2023-06-24,82,VIP Customers
,KH43428,1374,3,2021-06-12,825,Lapsed Customers
,KH14845,4656,5,2023-05-07,131,Regular Customers
,KH5970,7029,8,2023-07-16,61,VIP Customers
,KH8473,1475,3,2021-08-08,768,Lapsed Customers
,KH39191,5181,4,2022-10-25,324,Regular Customers
,KH41403,974,2,2023-04-25,142,Regular Customers
,KH14775,2063,4,2021-11-14,669,Lapsed Customers
,KH10813,2452,2,2022-05-24,479,Lapsed Customers
,KH8550,849,2,2020-11-27,1022,Lapsed Customers
,KH45901,3094,4,2023-08-15,30,Regular Customers
,KH5710,6280,4,2022-08-19,392,Regular Customers
,KH6306,2904,3,2022-10-13,336,Regular Customers
,KH12793,1609,2,2023-09-04,10,Regular Customers
,KH38074,5966,5,2023-03-12,187,VIP Customers
,KH43890,1369,4,2022-01-27,595,Lapsed Customers
,KH25914,581,2,2022-06-25,447,Lapsed Customers
,KH2033,4787,4,2022-08-30,380,Regular Customers
,KH30895,2848,2,2022-10-19,330,Regular Customers
,KH46973,196,1,2022-08-02,408,Lapsed Customers
,KH18604,4338,4,2023-06-03,104,Regular Customers
,KH39368,5814,6,2023-06-11,96,VIP Customers
,KH18805,2013,3,2022-06-14,457,Lapsed Customers
,KH39984,1355,3,2023-04-21,147,Regular Customers
,KH42001,5113,6,2022-07-16,426,VIP Customers
,KH26088,846,3,2021-05-14,854,Lapsed Customers
,KH27050,5063,4,2022-05-21,482,Lapsed Customers
,KH11906,638,2,2022-03-22,541,Lapsed Customers
,KH48663,1794,3,2023-08-02,44,Regular Customers
,KH46280,2420,3,2022-06-26,446,Lapsed Customers
,KH46876,4094,4,2022-10-17,332,Regular Customers
,KH31126,1614,3,2023-01-26,231,Regular Customers
,KH24624,5068,4,2023-06-03,103,Regular Customers
,KH11145,3635,3,2023-05-22,116,Regular Customers
,KH12779,919,2,2020-11-24,1024,Lapsed Customers
,KH49759,3006,6,2023-01-13,244,Regular Customers
,KH22628,2354,2,2020-12-26,993,Lapsed Customers
,KH27341,2763,5,2023-02-17,209,Regular Customers
,KH43379,576,3,2023-06-19,88,Regular Customers
,KH14036,1342,2,2021-11-18,665,Lapsed Customers
,KH16448,3464,4,2022-07-23,418,Regular Customers
,KH41115,10551,5,2023-03-10,189,VIP Customers
,KH6570,2340,2,2023-03-29,170,Regular Customers
,KH24097,3046,6,2023-08-06,40,Regular Customers
,KH33784,2883,3,2023-07-06,71,Regular Customers
,KH17428,6593,6,2023-01-04,254,VIP Customers
,KH9903,2377,3,2022-08-29,382,Regular Customers
,KH7877,3180,5,2023-09-04,10,Regular Customers
,KH30364,2236,3,2023-03-24,174,Regular Customers
,KH26625,4847,6,2023-08-20,25,VIP Customers
,KH12834,2110,4,2023-05-25,113,Regular Customers
,KH42822,2836,4,2023-06-03,104,Regular Customers
,KH46027,4441,4,2023-05-14,124,Regular Customers
,KH39011,2572,3,2021-06-07,830,Lapsed Customers
,KH763,878,2,2021-08-12,763,Lapsed Customers
,KH32595,6094,7,2022-08-15,396,VIP Customers
,KH13661,86,2,2022-01-25,597,Lapsed Customers
,KH6676,1783,2,2022-05-11,491,Lapsed Customers
,KH15419,3038,3,2023-05-13,125,Regular Customers
,KH7033,2319,2,2023-06-12,95,Regular Customers
,KH19851,1040,1,2023-09-09,6,Regular Customers
,KH36474,3043,6,2023-08-02,43,Regular Customers
,KH8112,2993,4,2022-02-06,585,Lapsed Customers
,KH2320,5716,6,2022-10-10,340,VIP Customers
,KH49620,2647,3,2022-05-25,478,Lapsed Customers
,KH30814,1614,2,2022-10-22,328,Regular Customers
,KH12029,3115,4,2023-04-25,143,Regular Customers
,KH29597,4005,2,2020-07-19,1153,Lapsed Customers
,KH28735,6374,6,2022-06-02,469,VIP Customers
,KH35995,2403,4,2022-10-10,339,Regular Customers
,KH14619,1400,3,2022-09-29,351,Regular Customers
,KH48420,4907,5,2021-06-16,821,Lapsed Customers
,KH46668,1919,3,2023-07-01,76,Regular Customers
,KH27994,7680,10,2023-06-15,92,VIP Customers
,KH21370,3983,5,2023-09-06,9,Regular Customers
,KH12372,5777,7,2023-08-22,24,VIP Customers
,KH37973,1976,2,2021-07-01,806,Lapsed Customers
,KH36207,4274,4,2023-06-11,96,Regular Customers
,KH40620,6106,5,2023-09-08,7,VIP Customers
,KH36265,3473,5,2023-06-29,77,Regular Customers
,KH9930,2065,4,2023-01-01,256,Regular Customers
,KH20807,3375,5,2022-01-09,614,Lapsed Customers
,KH13302,4058,3,2021-09-03,741,Lapsed Customers
,KH36769,2247,3,2022-08-08,403,Lapsed Customers
,KH16581,5947,5,2023-02-24,202,VIP Customers
,KH43229,3016,4,2022-07-04,437,Lapsed Customers
,KH11354,4891,5,2022-06-10,461,Regular Customers
,KH46026,2230,4,2022-03-30,534,Lapsed Customers
,KH40387,2011,5,2023-08-25,21,Regular Customers
,KH30261,2721,4,2022-06-13,459,Lapsed Customers
,KH28615,2705,5,2022-11-19,299,Regular Customers
,KH44186,2656,3,2023-06-14,93,Regular Customers
,KH19611,2888,4,2023-05-10,128,Regular Customers
,KH27947,3435,4,2021-07-20,787,Lapsed Customers
,KH20355,3975,4,2023-08-07,39,Regular Customers
,KH27047,5726,6,2023-06-24,83,VIP Customers
,KH40157,3216,4,2021-05-31,836,Lapsed Customers
,KH29130,4270,3,2021-08-03,773,Lapsed Customers
,KH41192,2813,4,2022-11-28,291,Regular Customers
,KH29070,1314,2,2023-04-21,146,Regular Customers
,KH33575,1460,1,2020-11-05,1044,Lapsed Customers
,KH22487,7354,7,2023-03-16,182,VIP Customers
,KH30127,358,2,2023-05-09,129,Regular Customers
,KH31213,2979,4,2021-10-22,692,Lapsed Customers
,KH25726,3553,6,2023-08-12,34,Regular Customers
,KH28560,4289,3,2023-02-19,208,Regular Customers
,KH11066,978,1,2023-04-29,138,Regular Customers
,KH25232,2373,4,2023-09-02,13,Regular Customers
,KH13832,5011,7,2023-08-27,18,VIP Customers
,KH4798,3593,3,2022-03-31,533,Lapsed Customers
,KH29152,4422,4,2020-10-09,1070,Lapsed Customers
,KH21818,798,1,2022-03-29,534,Lapsed Customers
,KH22236,312,2,2021-07-02,804,Lapsed Customers
,KH10868,5521,7,2023-06-08,98,VIP Customers
,KH35970,2351,4,2022-09-11,369,Regular Customers
,KH38630,4719,5,2023-09-11,4,Regular Customers
,KH49069,4417,6,2022-11-19,299,Regular Customers
,KH10919,3295,3,2023-08-18,27,Regular Customers
,KH6447,4433,5,2023-02-12,214,Regular Customers
,KH10647,6271,8,2023-05-06,131,VIP Customers
,KH23358,3185,3,2021-04-24,874,Lapsed Customers
,KH29698,2409,4,2023-01-26,231,Regular Customers
,KH42205,1268,4,2022-10-21,329,Regular Customers
,KH8882,5534,5,2023-04-20,147,VIP Customers
,KH39660,3122,2,2023-06-04,102,Regular Customers
,KH2221,1785,2,2022-03-13,550,Lapsed Customers
,KH11913,358,1,2020-02-22,1301,Lapsed Customers
,KH47310,2837,4,2023-09-05,10,Regular Customers
,KH30428,4339,3,2022-04-21,512,Lapsed Customers
,KH47513,478,3,2022-12-02,287,Regular Customers
,KH19233,3549,8,2022-12-13,276,VIP Customers
,KH26035,2524,6,2022-01-16,607,Lapsed Customers
,KH42936,968,5,2023-08-22,23,Regular Customers
,KH43679,1229,2,2023-01-28,230,Regular Customers
,KH26618,1167,2,2023-01-13,245,Regular Customers
,KH48544,1658,3,2022-09-24,356,Regular Customers
,KH30018,3544,3,2023-06-11,96,Regular Customers
,KH6714,1143,3,2022-11-09,309,Regular Customers
,KH32257,3497,4,2023-09-03,11,Regular Customers
,KH2282,2244,4,2023-02-24,203,Regular Customers
,KH8996,479,2,2022-03-30,533,Lapsed Customers
,KH38216,779,2,2023-06-07,100,Regular Customers
,KH47177,655,2,2023-01-05,253,Regular Customers
,KH21436,1375,2,2021-10-10,704,Lapsed Customers
,KH44452,2818,6,2023-08-29,17,Regular Customers
,KH31582,4906,6,2022-09-14,366,VIP Customers
,KH36224,2883,4,2021-04-15,882,Lapsed Customers
,KH5555,1985,3,2021-06-04,832,Lapsed Customers
,KH10779,3358,3,2021-10-10,704,Lapsed Customers
,KH48142,1313,4,2022-09-02,377,Regular Customers
,KH20222,4377,6,2023-03-31,167,Regular Customers
,KH13562,1061,2,2022-01-06,617,Lapsed Customers
,KH18115,5012,6,2023-02-10,217,VIP Customers
,KH40700,3807,4,2022-12-03,285,Regular Customers
,KH36633,988,3,2022-11-05,314,Regular Customers
,KH5554,5969,5,2022-07-20,422,VIP Customers
,KH2420,4039,4,2023-03-13,186,Regular Customers
,KH3184,2211,6,2023-05-04,134,Regular Customers
,KH30259,1728,3,2022-04-08,524,Lapsed Customers
,KH49438,4438,5,2023-06-21,86,Regular Customers
,KH43759,2669,4,2022-05-18,485,Lapsed Customers
,KH5390,779,2,2022-11-27,291,Regular Customers
,KH32921,6181,7,2023-06-24,83,VIP Customers
,KH25098,9359,10,2023-02-12,215,VIP Customers
,KH26565,1838,2,2023-07-02,75,Regular Customers
,KH45940,4535,4,2023-08-28,17,Regular Customers
,KH47582,3359,5,2022-07-05,436,Regular Customers
,KH4815,7815,9,2023-05-28,110,VIP Customers
,KH21687,5344,7,2023-04-21,146,VIP Customers
,KH21424,4503,6,2023-07-04,73,VIP Customers
,KH45222,5849,6,2022-07-01,441,VIP Customers
,KH45852,4200,7,2022-05-24,478,VIP Customers
,KH19120,2425,4,2023-08-31,14,Regular Customers
,KH6920,409,2,2023-05-16,121,Regular Customers
,KH48974,4330,4,2022-09-04,375,Regular Customers
,KH11414,3262,6,2022-04-18,514,Lapsed Customers
,KH39073,4468,5,2023-01-28,229,Regular Customers
,KH46498,1050,1,2021-04-05,892,Lapsed Customers
,KH18914,1512,2,2022-10-16,333,Regular Customers
,KH11737,4250,2,2023-07-16,60,Regular Customers
,KH20730,2107,3,2023-05-12,126,Regular Customers
,KH2457,1960,3,2023-06-01,105,Regular Customers
,KH4775,4365,8,2023-08-17,29,VIP Customers
,KH4284,4134,4,2022-08-31,380,Regular Customers
,KH11417,3030,6,2023-05-20,118,Regular Customers
,KH27562,5435,6,2023-06-08,98,VIP Customers
,KH49442,10258,10,2023-08-29,17,VIP Customers
,KH8438,3294,5,2023-03-19,179,Regular Customers
,KH12635,3597,3,2021-03-11,918,Lapsed Customers
,KH47594,2470,2,2022-06-30,442,Lapsed Customers
,KH44976,1277,2,2023-08-17,28,Regular Customers
,KH24422,2255,1,2020-07-28,1143,Lapsed Customers
,KH49202,4338,6,2023-03-28,170,Regular Customers
,KH9480,3220,4,2020-10-18,1062,Lapsed Customers
,KH23669,4153,4,2022-05-22,481,Lapsed Customers
,KH3078,3059,3,2021-11-14,669,Lapsed Customers
,KH34566,6722,7,2023-06-30,77,VIP Customers
,KH47029,1367,2,2022-05-14,489,Lapsed Customers
,KH35438,943,2,2021-09-03,741,Lapsed Customers
,KH21930,5051,9,2023-09-05,9,VIP Customers
,KH31187,1768,4,2023-08-21,24,Regular Customers
,KH4376,1380,3,2022-08-29,381,Regular Customers
,KH13253,3906,4,2023-05-14,124,Regular Customers
,KH35290,1224,4,2023-02-23,203,Regular Customers
,KH43891,2204,4,2023-03-29,169,Regular Customers
,KH16010,5722,5,2022-09-15,365,VIP Customers
,KH19458,3724,5,2023-07-10,66,Regular Customers
,KH9923,3434,4,2023-03-28,171,Regular Customers
,KH2813,4215,5,2023-07-19,57,Regular Customers
,KH483,1455,3,2022-12-25,264,Regular Customers
,KH26719,3344,3,2022-09-23,356,Regular Customers
,KH24305,4167,4,2022-04-03,530,Lapsed Customers
,KH48312,2017,3,2022-08-12,398,Regular Customers
,KH12223,1227,1,2020-03-25,1268,Lapsed Customers
,KH4767,7286,8,2023-06-30,76,VIP Customers
,KH25920,613,3,2022-10-25,325,Regular Customers
,KH40491,2074,3,2022-10-07,343,Regular Customers
,KH36718,3338,3,2022-12-31,258,Regular Customers
,KH33005,2286,2,2023-06-11,95,Regular Customers
,KH27108,1059,3,2022-04-05,528,Lapsed Customers
,KH13774,2683,5,2023-06-01,106,Regular Customers
,KH43942,4096,4,2023-09-04,11,Regular Customers
,KH27552,3599,5,2021-05-23,844,Lapsed Customers
,KH32807,1624,1,2022-02-21,571,Lapsed Customers
,KH40897,4713,5,2022-09-30,349,Regular Customers
,KH29473,848,3,2023-04-08,160,Regular Customers
,KH48431,6788,5,2022-07-18,423,VIP Customers
,KH36748,2888,3,2022-12-30,258,Regular Customers
,KH43461,1479,2,2020-11-12,1036,Lapsed Customers
,KH6565,7053,8,2023-04-07,161,VIP Customers
,KH10650,1974,2,2023-09-04,11,Regular Customers
,KH32541,3145,3,2023-07-26,51,Regular Customers
,KH19237,7400,7,2023-09-04,11,VIP Customers
,KH20760,882,2,2022-12-30,258,Regular Customers
,KH47057,4265,4,2023-06-30,77,Regular Customers
,KH17361,3426,4,2022-08-18,393,Regular Customers
,KH15610,202,1,2020-11-10,1038,Lapsed Customers
,KH27823,3155,3,2023-04-29,139,Regular Customers
,KH6896,3880,5,2023-09-11,3,Regular Customers
,KH6346,3890,6,2023-03-28,171,Regular Customers
,KH5405,4803,6,2023-03-03,195,VIP Customers
,KH31820,2429,3,2022-10-26,323,Regular Customers
,KH28101,6102,5,2023-04-19,148,VIP Customers
,KH49897,1027,3,2022-02-28,564,Lapsed Customers
,KH32170,2038,5,2021-06-24,812,Lapsed Customers
,KH7635,2172,4,2023-04-05,163,Regular Customers
,KH1023,3039,4,2023-01-23,234,Regular Customers
,KH33995,4308,6,2023-09-06,9,Regular Customers
,KH12254,2410,1,2020-02-19,1304,Lapsed Customers
,KH44569,2480,2,2023-05-03,134,Regular Customers
,KH34515,3863,3,2022-11-25,294,Regular Customers
,KH44007,6126,6,2023-09-08,6,VIP Customers
,KH42127,6876,8,2023-06-29,77,VIP Customers
,KH8119,4581,3,2023-06-25,81,Regular Customers
,KH26569,3364,4,2023-06-12,94,Regular Customers
,KH13434,5558,6,2023-09-05,10,VIP Customers
,KH27784,2404,2,2020-12-31,987,Lapsed Customers
,KH19340,1734,4,2023-07-18,59,Regular Customers
,KH31891,2844,4,2023-04-24,143,Regular Customers
,KH27715,2998,6,2023-07-24,53,Regular Customers
,KH34914,5861,4,2022-10-14,335,Regular Customers
,KH25008,6200,6,2023-09-10,5,VIP Customers
,KH27246,362,1,2022-02-23,569,Lapsed Customers
,KH49805,941,2,2023-05-03,134,Regular Customers
,KH15162,3035,6,2023-05-27,110,Regular Customers
,KH37370,562,2,2023-02-27,199,Regular Customers
,KH1143,5039,7,2022-04-24,508,VIP Customers
,KH28097,2593,3,2023-02-27,200,Regular Customers
,KH18536,2801,7,2023-05-07,130,Regular Customers
,KH36494,5981,6,2022-07-15,426,VIP Customers
,KH32235,1450,4,2023-05-28,109,Regular Customers
,KH20100,2759,4,2022-06-24,448,Lapsed Customers
,KH21803,3985,5,2023-08-13,33,Regular Customers
,KH19193,4667,6,2022-12-20,269,VIP Customers
,KH41339,2161,3,2023-01-20,238,Regular Customers
,KH9606,1380,3,2022-06-10,461,Lapsed Customers
,KH37115,4465,4,2023-03-11,187,Regular Customers
,KH10866,1302,2,2022-10-31,319,Regular Customers
,KH11898,3513,2,2022-08-17,393,Regular Customers
,KH34395,3525,5,2023-03-25,174,Regular Customers
,KH2411,1518,4,2022-12-17,272,Regular Customers
,KH4537,3869,4,2022-08-02,408,Regular Customers
,KH39992,1042,3,2023-04-24,144,Regular Customers
,KH37681,2025,4,2023-08-29,16,Regular Customers
,KH17382,4949,6,2023-07-14,63,VIP Customers
,KH43126,5889,5,2023-03-23,176,VIP Customers
,KH14100,2945,5,2023-08-07,38,Regular Customers
,KH11931,9123,9,2023-09-03,11,VIP Customers
,KH316,2809,7,2023-04-27,140,Regular Customers
,KH50000,2259,2,2023-05-11,126,Regular Customers
,KH34108,5499,4,2023-02-10,217,Regular Customers
,KH13610,3038,4,2023-03-02,196,Regular Customers
,KH25476,909,3,2023-05-30,107,Regular Customers
,KH43401,4470,7,2022-07-03,438,VIP Customers
,KH11237,2152,2,2021-09-23,722,Lapsed Customers
,KH36296,3473,3,2022-05-28,474,Lapsed Customers
,KH19860,6788,7,2021-11-30,654,VIP Customers
,KH22296,962,2,2022-12-15,273,Regular Customers
,KH13557,110,1,2023-06-09,98,Regular Customers
,KH16731,7352,9,2022-07-25,417,VIP Customers
,KH18414,3303,3,2023-01-08,250,Regular Customers
,KH31472,3971,4,2022-05-16,487,Lapsed Customers
,KH26279,2555,5,2023-02-07,220,Regular Customers
,KH7866,3898,4,2023-08-31,15,Regular Customers
,KH35456,2549,4,2022-12-19,269,Regular Customers
,KH44776,215,1,2021-05-17,850,Lapsed Customers
,KH14923,5849,4,2023-03-01,197,Regular Customers
,KH49572,3154,4,2023-07-01,76,Regular Customers
,KH4694,963,3,2022-04-16,517,Lapsed Customers
,KH38249,4270,3,2023-05-15,122,Regular Customers
,KH25530,2801,3,2023-09-09,5,Regular Customers
,KH15917,4596,3,2022-09-02,378,Regular Customers
,KH46596,4168,6,2023-03-17,181,Regular Customers
,KH20076,2169,4,2023-01-17,241,Regular Customers
,KH34952,1602,4,2023-02-04,222,Regular Customers
,KH23328,2073,4,2022-11-24,295,Regular Customers
,KH24018,4307,4,2022-09-02,377,Regular Customers
,KH34525,6040,6,2023-03-14,185,VIP Customers
,KH10042,3771,4,2023-07-09,68,Regular Customers
,KH42214,685,3,2022-11-03,316,Regular Customers
,KH40398,346,2,2022-09-24,356,Regular Customers
,KH2430,11227,9,2023-05-10,128,VIP Customers
,KH11140,1376,2,2022-04-22,510,Lapsed Customers
,KH23516,3378,3,2023-03-14,185,Regular Customers
,KH39845,4128,6,2023-09-15,0,Regular Customers
,KH44234,2938,4,2022-08-13,398,Regular Customers
,KH5812,2635,3,2023-04-26,142,Regular Customers
,KH31114,1871,2,2022-06-21,451,Lapsed Customers
,KH42071,3919,4,2023-01-20,237,Regular Customers
,KH1006,586,2,2022-12-25,264,Regular Customers
,KH16540,3176,4,2023-05-03,134,Regular Customers
,KH32392,3124,4,2022-05-29,474,Lapsed Customers
,KH17115,2602,5,2023-01-14,244,Regular Customers
,KH15817,1561,4,2023-07-16,60,Regular Customers
,KH6763,3207,6,2021-11-18,666,Lapsed Customers
,KH36915,1914,3,2022-07-30,412,Lapsed Customers
,KH46246,3360,5,2022-11-24,294,Regular Customers
,KH22718,3412,6,2023-02-26,201,Regular Customers
,KH4310,3543,5,2023-05-16,121,Regular Customers
,KH4047,1821,5,2022-11-10,308,Regular Customers
,KH21011,2258,5,2022-12-30,258,Regular Customers
,KH12350,940,1,2020-03-12,1281,Lapsed Customers
,KH49430,4341,6,2023-08-31,14,Regular Customers
,KH18859,1477,2,2023-02-26,200,Regular Customers
,KH39047,4517,7,2023-07-09,68,VIP Customers
,KH37974,1579,3,2023-05-15,122,Regular Customers
,KH45789,5112,6,2021-09-19,725,Lapsed Customers
,KH7926,3725,4,2022-09-03,377,Regular Customers
,KH19604,2867,3,2023-07-12,65,Regular Customers
,KH7403,4543,4,2023-07-30,46,Regular Customers
,KH6063,605,2,2022-05-27,475,Lapsed Customers
,KH7922,1647,2,2022-04-23,509,Lapsed Customers
,KH26882,6019,7,2023-06-01,105,VIP Customers
,KH14205,1136,2,2023-01-06,252,Regular Customers
,KH18002,4542,4,2023-01-12,245,Regular Customers
,KH35565,4198,6,2023-08-11,35,Regular Customers
,KH1246,2133,5,2023-03-05,193,Regular Customers
,KH23470,916,3,2022-06-01,470,Lapsed Customers
,KH2555,3527,2,2023-08-24,22,Regular Customers
,KH9028,4753,5,2022-09-27,352,Regular Customers
,KH47744,4436,7,2023-02-07,220,VIP Customers
,KH21864,7027,6,2023-02-15,211,VIP Customers
,KH12717,383,2,2023-05-16,122,Regular Customers
,KH38985,5851,6,2023-06-09,98,VIP Customers
,KH26353,2220,4,2023-03-20,179,Regular Customers
,KH35659,422,2,2023-03-07,192,Regular Customers
,KH2181,1234,3,2022-08-01,410,Lapsed Customers
,KH28985,3709,4,2022-09-16,363,Regular Customers
,KH18960,734,2,2020-08-04,1136,Lapsed Customers
,KH17363,3247,5,2023-06-18,88,Regular Customers
,KH30194,1934,4,2023-05-26,112,Regular Customers
,KH30636,2896,3,2022-09-23,357,Regular Customers
,KH5644,2596,3,2022-05-20,482,Lapsed Customers
,KH24598,897,2,2022-04-28,505,Lapsed Customers
,KH21059,3593,5,2023-09-07,8,Regular Customers
,KH16852,555,2,2022-12-04,285,Regular Customers
,KH3937,3412,4,2023-02-06,221,Regular Customers
,KH36157,2592,4,2023-08-06,40,Regular Customers
,KH23213,764,3,2022-04-02,530,Lapsed Customers
,KH6193,4391,5,2022-12-14,275,Regular Customers
,KH44923,766,1,2022-09-17,363,Lapsed Customers
,KH7745,7553,8,2023-09-05,9,VIP Customers
,KH25099,3375,3,2023-04-13,154,Regular Customers
,KH7694,2747,4,2023-07-23,54,Regular Customers
,KH41253,3620,4,2023-05-08,130,Regular Customers
,KH34401,2947,4,2021-09-02,743,Lapsed Customers
,KH26846,1034,3,2023-04-17,151,Regular Customers
,KH43122,1520,5,2022-07-29,412,Regular Customers
,KH5754,2370,5,2023-08-09,37,Regular Customers
,KH41133,6008,7,2023-09-03,12,VIP Customers
,KH23242,5150,4,2021-09-24,720,Lapsed Customers
,KH46218,1008,4,2022-12-08,281,Regular Customers
,KH34846,3163,3,2023-05-30,107,Regular Customers
,KH27180,1558,3,2023-02-07,220,Regular Customers
,KH4794,3855,4,2023-08-29,16,Regular Customers
,KH12828,6890,6,2021-08-14,762,Lapsed Customers
,KH16216,5376,7,2023-03-27,171,VIP Customers
,KH8670,2912,3,2023-07-16,60,Regular Customers
,KH9582,3054,5,2023-05-01,136,Regular Customers
,KH14068,3930,5,2023-09-08,7,Regular Customers
,KH31649,4766,8,2022-04-02,531,VIP Customers
,KH17063,3571,4,2023-08-07,39,Regular Customers
,KH23006,1433,3,2022-11-30,289,Regular Customers
,KH15109,2024,3,2021-06-03,834,Lapsed Customers
,KH6648,4342,4,2023-04-22,146,Regular Customers
,KH31228,1288,2,2022-07-23,418,Lapsed Customers
,KH12054,4564,4,2022-09-24,356,Regular Customers
,KH15306,976,2,2023-05-31,107,Regular Customers
,KH16025,1375,2,2023-08-12,34,Regular Customers
,KH27626,1251,3,2022-09-09,370,Regular Customers
,KH28199,1524,4,2022-12-31,257,Regular Customers
,KH31142,1220,3,2023-08-25,20,Regular Customers
,KH3331,12593,11,2023-05-31,106,VIP Customers
,KH20041,3992,5,2022-08-28,383,Regular Customers
,KH10046,1592,5,2023-02-05,222,Regular Customers
,KH21313,1952,3,2022-02-21,571,Lapsed Customers
,KH27472,1716,2,2023-07-25,52,Regular Customers
,KH33014,1953,4,2021-12-27,627,Lapsed Customers
,KH25290,4353,8,2023-01-09,249,VIP Customers
,KH12481,1072,5,2022-06-09,463,Lapsed Customers
,KH23013,3967,5,2023-05-02,136,Regular Customers
,KH661,1067,2,2022-11-30,288,Regular Customers
,KH7298,1449,2,2022-06-20,452,Lapsed Customers
,KH19718,374,2,2021-07-03,804,Lapsed Customers
,KH10728,4209,5,2023-02-04,223,Regular Customers
,KH25261,616,3,2022-10-12,337,Regular Customers
,KH3630,1389,4,2020-07-24,1148,Lapsed Customers
,KH38413,3538,4,2023-02-08,219,Regular Customers
,KH29560,1301,4,2022-05-08,494,Lapsed Customers
,KH17545,1518,4,2022-12-18,270,Regular Customers
,KH18992,2648,6,2022-10-02,347,Regular Customers
,KH4464,3538,5,2022-09-13,366,Regular Customers
,KH14762,1585,2,2022-02-06,586,Lapsed Customers
,KH13149,3161,5,2023-01-03,255,Regular Customers
,KH19344,2930,2,2021-06-18,819,Lapsed Customers
,KH32129,4567,6,2023-07-01,76,VIP Customers
,KH10634,3035,4,2023-03-01,197,Regular Customers
,KH4911,3734,5,2022-04-25,507,Lapsed Customers
,KH39029,787,2,2020-11-05,1044,Lapsed Customers
,KH22516,5826,6,2023-08-16,29,VIP Customers
,KH40014,4506,3,2023-08-14,31,Regular Customers
,KH41205,1865,2,2021-08-11,765,Lapsed Customers
,KH13503,3857,4,2023-05-25,113,Regular Customers
,KH44167,816,2,2020-04-28,1235,Lapsed Customers
,KH25351,4559,6,2023-07-28,49,VIP Customers
,KH36421,3503,6,2023-02-07,219,Regular Customers
,KH49774,542,3,2022-09-04,375,Regular Customers
,KH2166,2207,4,2023-07-10,66,Regular Customers
,KH33404,1299,4,2021-08-11,765,Lapsed Customers
,KH38979,2917,7,2023-07-10,67,Regular Customers
,KH26590,1760,5,2023-04-11,157,Regular Customers
,KH15139,525,2,2023-05-30,107,Regular Customers
,KH5018,91,1,2020-09-08,1102,Lapsed Customers
,KH14570,2651,2,2022-02-23,568,Lapsed Customers
,KH33720,1873,5,2022-06-05,466,Lapsed Customers
,KH31084,1130,2,2023-05-30,107,Regular Customers
,KH32471,3281,4,2023-03-14,185,Regular Customers
,KH39719,3227,7,2023-09-13,2,Regular Customers
,KH1304,1514,2,2023-07-28,49,Regular Customers
,KH37536,2636,4,2023-06-23,84,Regular Customers
,KH22021,2938,5,2022-12-17,271,Regular Customers
,KH48131,2416,3,2023-01-26,231,Regular Customers
,KH17468,1016,2,2021-06-10,826,Lapsed Customers
